GeneID	BaseMean	Log2FC	StdErr	Wald_Stats	Pval	P_adj	Name	Notes
ECs3922	1014.207208	-0.236120746	0.324104619	-0.728532493	0.466287686	0.575570537	nudF	ADP-ribose pyrophosphatase
ECs4050	24167.5756	2.270357489	0.386055709	5.880906405	4.08E-09	1.92E-08	nusA	transcription elongation factor NusA
ECs0469	7041.101265	1.034962727	0.310756635	3.330460594	0.000867024	0.002143389	nusB	transcription antitermination protein NusB
ECs4905	12814.65189	2.29888885	0.372571643	6.170326959	6.81E-10	3.40E-09	nusG	transcription antitermination protein NusG
ECs3104	461166.3451	0.272252365	0.360196693	0.755843598	0.449742974	0.560520678	ompC	outer membrane porin protein C
ECs1012	136739.0532	-2.348869493	0.372959424	-6.297922353	3.02E-10	1.55E-09	ompF	outer membrane protein F
ECs4797	8.629284309	0.180960566	1.497753976	0.120821289	0.903832588	0.934052439	ompL	outer membrane porin L
ECs4247	5742.784829	-1.838703096	0.256228421	-7.176031024	7.18E-13	4.63E-12	ompR	osmolarity response regulator
ECs0892	74616.70058	1.07625221	0.314631155	3.420679084	0.00062465	0.001584771	ompX	outer membrane protein X
ECs1744	6569.66915	1.36815853	0.354264644	3.861967462	0.000112478	0.000314902	oppB	oligopeptide transporter permease
ECs1746	6011.867776	2.514522871	0.403878621	6.225937052	4.79E-10	2.42E-09	oppD	oligopeptide ABC transporter ATP-binding protein
ECs5566	7.87295854	4.029677258	1.660940257	2.426142205	0.015260289	0.029972006	oxyS	miscRNA
ECs0661	952.7202467	1.048340867	0.285321692	3.674241727	0.000238557	0.000642287	pagP	palmitoyl transferase
ECs0138	1812.004171	0.276651954	0.266937624	1.036391759	0.300019413	0.405923102	panB	3-methyl-2-oxobutanoate hydroxymethyltransferase
ECs0137	18605.89009	0.211509149	0.288158219	0.734003526	0.462946589	0.572753454	panC	pantoate--beta-alanine ligase
ECs4130	2588.396265	2.744327832	0.287477312	9.546241449	1.34E-21	1.54E-20	panF	sodium/panthothenate symporter
pO157p21	773.93229	-0.531093069	0.34340879	-1.546533123	0.121975867	0.213457767	papX	PapX
pO157p53	195760.074	1.195413494	0.436979412	2.735628866	0.00622612	0.014881946	parB	F leading maintenance protein F leading maintenance protein|small toxic polypeptide
ECs3021	3315.369914	1.256665743	0.278486305	4.512486686	6.41E-06	2.13E-05	pbpG	D-alanyl-D-alanine endopeptidase
ECs3597	956.6579567	0.028757294	0.331378286	0.086780865	0.930845698	0.95413007	pcm	protein-L-isoaspartate O-methyltransferase
ECs0147	8418.154688	3.160032734	0.404509994	7.812001638	5.63E-15	4.22E-14	pcnB	poly(A) polymerase
ECs0117	60345.72708	1.800134884	0.476999674	3.773870263	0.000160734	0.000442674	pdhR	transcriptional regulator PdhR
ECs0057	2651.193662	2.382667621	0.272569529	8.741503967	2.30E-18	2.17E-17	pdxA	4-hydroxythreonine-4-phosphate dehydrogenase
ECs3290	3691.220352	1.325397941	0.270808097	4.894233055	9.87E-07	3.65E-06	pdxK	pyridoxal kinase
ECs1015	22149.87192	-1.289120163	0.279004529	-4.620427381	3.83E-06	1.31E-05	pepN	aminopeptidase
ECs4841	23045.34889	1.933296026	0.387679508	4.986840904	6.14E-07	2.32E-06	pfkA	6-phosphofructokinase
ECs0985	8698.853873	-0.316072434	0.296341795	-1.066580684	0.286161227	0.390968951	pflA	pyruvate formate lyase-activating enzyme 1
ECs4880	343.4120175	-0.76522681	0.335082115	-2.283699359	0.022389206	0.042492356	pflD	formate acetyltransferase 2
ECs1270	16547.80863	-0.996234447	0.393705956	-2.53040228	0.011393182	0.023003255	pgaA	outer membrane protein PgaA
ECs1269	5907.607118	0.351344505	0.380258398	0.923962513	0.355505834	0.465262777	pgaB	outer membrane N-deacetylase
ECs1267	666.6758195	2.771986239	1.04959145	2.641014501	0.008265818	0.017249155	pgaD	PGA biosynthesis protein
ECs5008	45789.06788	1.966418965	0.30444139	6.459105199	1.05E-10	5.62E-10	pgi	glucose-6-phosphate isomerase
ECs3797	60450.72599	1.858253014	0.282337257	6.581678365	4.65E-11	2.57E-10	pgk	phosphoglycerate kinase
ECs3462	1946.551131	1.222648245	0.263951077	4.63210174	3.62E-06	1.24E-05	pheA	bifunctional chorismate mutase/prephenate dehydratase
ECs3461	3071502.005	-7.704981472	0.421304012	-18.28841229	1.02E-74	9.71E-73	pheL	leader peptide of chorismate mutase-P-prephenate dehydratase
ECs2421	8209.870076	3.434279666	0.322815225	10.63853065	1.97E-26	3.15E-25	pheS	phenylalanyl-tRNA synthetase subunit alpha
ECs2420	33462.96819	1.686040867	0.38349686	4.396491976	1.10E-05	3.53E-05	pheT	phenylalanyl-tRNA synthetase subunit beta
ECs5585	16.77288638	4.581375164	1.143713243	4.005702645	6.18E-05	0.000179622	pheU	tRNA
ECs5517	42.99218392	-1.76015759	0.732929705	-2.401536705	0.016326371	0.031869123	pheV	tRNA
ECs5084	0.992627295	1.692003484	1.681986944	1.005955183	0.314437129	NA	phnG	protein PhnG
ECs5083	1.417617306	1.940021415	1.683951322	1.152065021	0.249294356	0.348522401	phnH	carbon-phosphorus lyase complex subunit
ECs5080	1.533516954	-0.154783501	1.691339973	-0.09151531	0.927083142	0.952077599	phnK	phosphonate C-P lyase system protein PhnK
ECs5075	36.5558364	1.275705138	0.717063906	1.779067566	0.075228685	0.125823117	phnP	carbon-phosphorus lyase complex accessory protein
ECs0450	1155.022326	-0.265228588	0.308009574	-0.861105013	0.389180209	0.500663844	phoR	phosphate regulon sensor protein
ECs2309	8198.655298	1.201547727	0.328765241	3.654728591	0.000257454	0.000690074	pntA	NAD(P) transhydrogenase subunit alpha
ECs2308	14053.92139	1.150587746	0.313530832	3.669775443	0.000242764	0.000652638	pntB	pyridine nucleotide transhydrogenase
pO157p15	3529.455273	0.884555923	0.28299827	3.125658408	0.001774075	0.004698901	pO157p15	hypothetical protein
pO157p16	2362.760541	-0.00659814	0.230829743	-0.028584445	0.977196018	0.987270204	pO157p16	hypothetical protein
pO157p22	2257.108794	0.786022543	0.268635946	2.925976788	0.003433766	0.008855501	pO157p22	recombinase
pO157p23	10.68541158	1.890281815	0.910665273	2.075715273	0.037920293	0.08258197	pO157p23	hypothetical protein
pO157p25	84.5304187	-1.932633888	0.561841488	-3.439820534	0.0005821	0.001728661	pO157p25	hypothetical protein
pO157p26	953.150228	2.621742763	0.284235893	9.223827211	2.87E-20	5.62E-19	pO157p26	hypothetical protein
pO157p27	288.9787716	3.743748807	0.407018421	9.197983719	3.65E-20	5.96E-19	pO157p27	KfrAs
pO157p30	3413.137612	-1.065200742	0.27304837	-3.901143019	9.57E-05	0.000323534	pO157p30	resolvase
pO157p31	204.3871471	1.657848972	0.430799301	3.848309339	0.000118936	0.000388524	pO157p31	transposase
pO157p35	14663.1836	1.11728551	0.202405389	5.520038365	3.39E-08	1.85E-07	pO157p35	reverse transcriptase
pO157p36	1189.342634	0.356344867	0.281901723	1.264074812	0.206203176	0.336798521	pO157p36	hypothetical protein
pO157p37	6.085202836	-1.248470585	0.985090828	-1.267365962	0.205024465	0.336798521	pO157p37	hypothetical protein
pO157p38	17.47691114	-1.671907604	0.981766682	-1.702958182	0.088575895	0.173608753	pO157p38	putative methylase
pO157p39	8.720531211	-0.642036573	0.905955534	-0.70868442	0.478520335	0.609025881	pO157p39	hypothetical protein
pO157p40	11.51723488	-0.641557267	0.976823263	-0.656779268	0.511322857	0.62348408	pO157p40	hypothetical protein
pO157p41	1.060223324	-0.744879684	0.812840868	-0.916390543	0.359462094	0.518048311	pO157p41	hypothetical protein
pO157p43	29.55708428	1.284949749	0.669159181	1.920245266	0.054826926	0.116805191	pO157p43	hypothetical protein
pO157p44	6.730963268	-0.777735401	1.003616409	-0.774932927	0.438379294	0.578523088	pO157p44	hypothetical protein
pO157p45	24.67021426	-0.755980704	0.86366134	-0.875320765	0.381399399	0.526438607	pO157p45	hypothetical protein
pO157p46	41.03714992	1.061695211	0.642906208	1.651399843	0.098656957	0.182422298	pO157p46	hypothetical protein
pO157p47	98.22678438	0.473990521	0.4051417	1.169937634	0.242026068	0.376484994	pO157p47	hypothetical protein
pO157p48	206.114676	2.244959919	0.562925702	3.988021708	6.66E-05	0.00024183	pO157p48	hypothetical protein
pO157p50	311.0298724	-0.318251447	0.278423144	-1.14304954	0.253018023	0.387433848	pO157p50	hypothetical protein
pO157p55	423.9443004	-0.019445938	0.408232629	-0.047634453	0.962007574	0.987270204	pO157p55	hypothetical protein
pO157p57	5756.855506	2.376460954	0.356186767	6.67195184	2.52E-11	1.46E-10	pO157p57	transposase
pO157p59	198.3937626	-0.253595856	0.321264404	-0.789368049	0.429896925	0.578523088	pO157p59	transposase Tra5
pO157p63	758.2876145	0.145577221	0.289512323	0.502836007	0.615079576	0.709150569	pO157p63	hypothetical protein
pO157p65	127.0613799	0.706456169	0.404878179	1.744861059	0.081009057	0.162018115	pO157p65	hypothetical protein
pO157p66	100.7155815	0.229091036	0.414247132	0.553029865	0.58024296	0.67695012	pO157p66	hypothetical protein
pO157p69	3242.134078	1.93358034	0.374751753	5.15962987	2.47E-07	1.15E-06	pO157p69	hypothetical protein
pO157p70	1661.091631	0.245029132	0.357620984	0.685164304	0.493240246	0.619712104	pO157p70	hypothetical protein
pO157p71	3969.055545	0.189179445	0.249686904	0.757666668	0.448650558	0.578523088	pO157p71	hypothetical protein
pO157p74	56.13803218	-0.020530547	0.503504864	-0.04077527	0.967475055	0.987270204	pO157p74	transposase
pO157p77	393.5132796	-0.492062425	0.327961289	-1.500367395	0.133519261	0.22955943	pO157p77	transposase
pO157p79	1343.286256	-2.932779842	0.300111688	-9.772294651	1.48E-22	4.84E-21	pO157p79	hypothetical protein
pO157p80	1501.279466	-1.235531292	0.24215586	-5.102215132	3.36E-07	1.43E-06	pO157p80	RfbU-like protein
pO157p81	5882.792253	-1.760745815	0.261404707	-6.735708143	1.63E-11	9.99E-11	pO157p81	hypothetical protein
pO157p82	29982.79025	0.143686852	0.224029336	0.641375164	0.521278965	0.62348408	pO157p82	lipid A biosynthesis (KDO)2-(lauroyl)-lipid IVA acyltransferase
pOSAK1_02	20442.31826	-0.31186577	0.121119362	-2.574863049	0.010027978	0.010927046	pOSAK1_02	hypothetical protein
pOSAK1_03	34651.4681	0.301643549	0.118522905	2.545023254	0.010927046	0.010927046	pOSAK1_03	hypothetical protein
ECs1571	2628.644335	2.564339308	0.283821165	9.035053143	1.64E-19	1.67E-18	potA	putrescine/spermidine ABC transporter ATPase
ECs1570	1134.975156	3.252599143	0.313936474	10.36069208	3.74E-25	5.33E-24	potB	spermidine/putrescine ABC transporter membrane protein
ECs1500	2373.278305	1.246969073	0.3078244	4.050910434	5.10E-05	0.000150223	potC	spermidine/putrescine ABC transporter membrane protein
ECs1499	2491.040688	2.088497656	0.33123051	6.305269576	2.88E-10	1.48E-09	potD	spermidine/putrescine ABC transporter substrate-binding protein
ECs0720	526.8337187	-1.419951124	0.364675621	-3.893737457	9.87E-05	0.000278815	potE	putrescine transporter
ECs0935	818.883343	-1.501499422	0.374649035	-4.007749337	6.13E-05	0.000178265	potG	putrescine transporter ATP-binding protein
ECs2548	324.5640876	-0.604171908	0.390791622	-1.546020625	0.122099587	0.191764421	pphA	serine/threonine protein phosphatase 1
ECs4214	2448.810105	0.83908157	0.280903712	2.987078963	0.00281657	0.006374404	ppiA	peptidyl-prolyl cis-trans isomerase A
ECs0495	11514.93594	0.303363428	0.272587878	1.112901388	0.265750784	0.367821389	ppiD	peptidyl-prolyl cis-trans isomerase
ECs3477	3248.536123	-0.360200112	0.29196514	-1.233709315	0.217311241	0.311044325	ppnK	inorganic polyphosphate/ATP-NAD kinase
ECs1716	5121.699024	2.568965899	0.363353757	7.070150922	1.55E-12	9.71E-12	prfA	peptide chain release factor 1
ECs3763	14652.31972	2.020877975	0.344106184	5.872832476	4.28E-09	2.00E-08	prfB	peptide chain release factor 2
ECs5333	4663.838528	3.563136202	0.323755218	11.00564872	3.59E-28	6.24E-27	prfC	peptide chain release factor 3
ECs0263	49.27942761	3.731206729	1.104994696	3.37667388	NA	NA	prfH	peptide chain release factor-like protein
ECs4131	6319.805818	2.677802316	0.344795388	7.766351892	8.08E-15	5.98E-14	prmA	50S ribosomal protein L11 methyltransferase
ECs0270	1900.730546	1.39681192	0.274965131	5.079960201	3.78E-07	1.46E-06	proA	gamma-glutamyl phosphate reductase
ECs0437	1602.980184	-0.36890811	0.387954061	-0.950906685	0.341651748	0.45075408	proC	pyrroline-5-carboxylate reductase
ECs5535	5.901486401	4.425699453	1.584281239	2.793506194	0.005214003	0.011267496	proK	tRNA
ECs5483	74.56140403	0.621798754	0.65967627	0.94258166	0.345894924	0.454885885	proL	tRNA
ECs5555	184.4341584	4.204180303	0.668316044	6.290706829	3.16E-10	1.62E-09	proM2	tRNA
ECs3542	979.000863	3.751540908	0.391766422	9.575963371	1.01E-21	1.17E-20	proX	glycine betaine transporter periplasmic subunit
ECs0452	5016.923265	2.307134116	0.327294301	7.049111798	1.80E-12	1.13E-11	proY	permease
ECs0385	49.03646882	-1.043232495	0.732640873	-1.423934336	0.154465481	0.234979502	prpB	2-methylisocitrate lyase
ECs0388	89.64187425	-1.080959995	0.536669324	-2.014201196	0.043988414	0.078139025	prpE	propionyl-CoA synthetase
ECs5139	3196.084671	1.151115025	0.309010076	3.725169874	0.000195184	0.00053025	psd	phosphatidylserine decarboxylase
pO157p52	343.0380326	-0.054383601	0.323635083	-0.16803988	0.866551905	0.933209744	psiA	plasmid SOS inhibition protein A
pO157p51	232.8700744	0.457395198	0.367175459	1.245712876	0.212869825	0.341987587	psiB	plasmid SOS inhibition protein B
ECs0434	488.5768463	-2.244959865	0.375894387	-5.972315476	2.34E-09	1.12E-08	psiF	hypothetical protein
ECs1882	352.2311801	-0.665073689	0.374303547	-1.776829778	0.075596251	0.126320705	pspB	phage shock protein B
ECs1880	1836.939371	-0.98290333	0.329521553	-2.982819548	0.002856063	0.006458381	pspF	phage shock protein operon transcriptional activator
ECs5032	83.50040419	1.36021932	0.546771914	2.487727119	0.012856234	0.025594173	pspG	phage shock protein G
ECs3452	35914.60888	-0.123872195	0.279427615	-0.443306921	0.657543751	0.747510329	pssA	phosphatidylserine synthase
ECs4662	396.1003459	1.022635624	0.310077838	3.297996492	0.000973774	0.002379113	pstA	phosphate transporter permease PtsA
ECs4661	720.1230057	0.111099882	0.310388483	0.357938158	0.720389594	0.796685201	pstB	phosphate transporter ATP-binding protein
ECs4663	337.1508636	0.103327384	0.381127743	0.271109585	0.78630675	0.848230308	pstC	phosphate transporter permease PstC
ECs3338	19231.0358	5.705645374	0.32023993	17.81678312	5.24E-71	4.50E-69	purC	phosphoribosylaminoimidazole-succinocarboxamide synthase
ECs0585	2699.060824	6.617429713	0.386673079	17.11375854	1.17E-65	8.23E-64	purE	5-(carboxyamino)imidazole ribonucleotide mutase
ECs4929	5335.581822	4.793861496	0.332233472	14.42919482	3.39E-47	1.32E-45	purH	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase
ECs0584	12278.60657	5.944074215	0.341833862	17.38878112	1.00E-67	7.75E-66	purK	5-(carboxyamino)imidazole ribonucleotide synthase
ECs3423	35971.13	5.892057585	0.31175559	18.89960527	1.15E-79	1.35E-77	purL	phosphoribosylformylglycinamidine synthase
ECs3361	9163.544086	6.380872455	0.256321071	24.89406134	8.63E-137	9.33E-134	purM	phosphoribosylaminoimidazole synthetase
ECs3362	9700.358775	5.402633503	0.275223081	19.63001605	8.57E-86	1.19E-83	purN	phosphoribosylglycinamide formyltransferase
ECs2367	5985.125819	3.078460589	0.304447394	10.11163388	4.91E-24	6.52E-23	purR	DNA-binding transcriptional repressor PurR
ECs2559	1100.385135	5.225830419	0.327183908	15.97214988	2.00E-57	1.07E-55	purT	phosphoribosylglycinamide formyltransferase 2
ECs1734	6619.350907	1.878281753	0.295260437	6.361440674	2.00E-10	1.05E-09	purU	formyltetrahydrofolate deformylase
ECs1260	20627.42051	-5.465939612	0.345126048	-15.83751691	1.71E-56	9.00E-55	putA	trifunctional transcriptional regulator/proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase
ECs1875	962.3529761	-3.733142072	0.353659776	-10.55574405	4.78E-26	7.32E-25	puuD	gamma-glutamyl-gamma-aminobutyrate hydrolase
ECs5222	2229.890143	5.115677114	0.359241419	14.24022076	5.16E-46	1.96E-44	pyrB	aspartate carbamoyltransferase
ECs4517	781.011996	1.212977032	0.331050935	3.664019351	0.000248288	0.000666496	pyrE	orotate phosphoribosyltransferase
ECs3640	111567.0027	3.74283823	0.278647962	13.43213925	3.92E-41	1.19E-39	pyrG	CTP synthase CTP synthase|CTP synthetase
ECs0173	28525.56695	2.714402847	0.326189458	8.32155294	8.68E-17	7.37E-16	pyrH	uridylate kinase
ECs5224	48.57356638	7.925466585	1.231371403	6.436292548	1.22E-10	6.49E-10	pyrL	pyrBI operon leader peptide
ECs0456	2649.723141	3.351900473	0.35907649	9.334781219	1.01E-20	1.11E-19	queA	S-adenosylmethionine--tRNA ribosyltransferase-isomerase
ECs0498	1589.4857	-1.205400787	0.290535114	-4.14889881	3.34E-05	0.000100391	queC	7-cyano-7-deazaguanine synthase QueC
ECs3654	5093.546282	0.671105091	0.366497361	1.831132123	0.067080825	0.113814361	queF	7-cyano-7-deazaguanine reductase
ECs4513	20018.49396	1.895062841	0.284786618	6.654325464	2.85E-11	1.60E-10	radC	DNA repair protein RadC
ECs4048	2770.007058	2.823468972	0.258220412	10.93433689	7.90E-28	1.35E-26	rbfA	ribosome-binding factor A
ECs4809	4265.434912	-2.074677499	0.323220218	-6.418773892	1.37E-10	7.26E-10	rbn	ribonuclease BN
ECs4692	7015.1496	-5.86317816	0.354824026	-16.5241859	2.46E-61	1.43E-59	rbsC	ribose ABC transporter permease
ECs4690	6576.250301	-7.072241763	0.320072897	-22.09572201	3.47E-108	9.89E-106	rbsD	D-ribose pyranase
ECs0198	1950.26697	1.636110032	0.264103681	6.194953539	5.83E-10	2.93E-09	rcsF	outer membrane lipoprotein
ECs0445	1806.148121	1.748671634	0.341049637	5.127322961	2.94E-07	1.15E-06	rdgC	recombination associated protein
ECs3556	8209.053988	0.733179045	0.349125773	2.100042742	0.035725081	0.064957393	recA	recombinase A
ECs3677	5030.668898	2.520997321	0.269058771	9.369690181	7.27E-21	8.06E-20	recB	exonuclease V subunit beta
ECs3679	7147.121033	-0.310739534	0.303071432	-1.025301302	0.305221042	0.41139811	recC	exonuclease V subunit gamma
ECs3676	2667.86201	2.788755496	0.311011657	8.966723388	3.05E-19	3.02E-18	recD	exonuclease V subunit alpha
ECs4635	2812.356859	1.161981834	0.311652847	3.728449282	0.000192662	0.000523935	recF	recombination protein F
ECs3431	5470.483742	1.971245423	0.305942917	6.44318045	1.17E-10	6.22E-10	recO	DNA repair protein RecO
ECs0525	5587.045333	2.511007728	0.332885004	7.543168665	4.59E-14	3.21E-13	recR	recombination protein RecR
ECs1933	60.25840319	-1.029851853	0.607635884	-1.694850287	0.090103825	0.147242172	recT	recombination and repair protein RecT
ECs3555	10038.15914	2.2664525	0.316663958	7.15727965	8.23E-13	5.28E-12	recX	recombination regulator RecX
ECs3644	10631.13923	-0.278679149	0.289254072	-0.963440714	0.335326403	0.444118637	relA	GDP/GTP pyrophosphokinase
pO157p68	15747.77812	2.04145475	0.204683274	9.97372529	1.99E-23	9.73E-22	repA1	replication protein
pO157p67	25862.19954	2.367371124	0.252150893	9.388708085	6.07E-21	1.49E-19	repA2	replication protein
pO157p24	41612.34473	4.580009669	0.22911862	19.98968776	6.77E-89	6.64E-87	repFIB	RepFIB
ECs4497	25924.85933	1.000599881	0.301978516	3.313480359	0.000921426	0.002263393	rfaD	ADP-L-glycero-D-mannoheptose-6-epimerase
ECs4770	341.0298428	1.326774418	0.606454895	2.187754488	0.028687491	0.053177052	rfaH	transcriptional activator RfaH
ECs4831	31.51053693	-0.546170232	0.747661596	-0.730504597	0.465081804	0.574213075	rhaB	rhamnulokinase
ECs4716	130630.0845	0.892616477	0.39040637	2.286377851	0.022232163	0.042209115	rho	transcription termination factor Rho
ECs4754	1091.722367	-0.255841512	0.298057213	-0.858363765	0.390691629	0.502079122	rhtB	homoserine/homoserine lactone efflux protein
ECs1850	23166.88796	0.231363363	0.339924817	0.680630986	0.496105015	0.605877631	ribA	GTP cyclohydrolase II
ECs3929	20868.63285	-2.199040542	0.415374853	-5.294110911	1.20E-07	4.88E-07	ribB	"3,4-dihydroxy-2-butanone-4-phosphate synthase"
ECs0467	4190.096349	-0.039538837	0.287208286	-0.137666074	0.890504333	0.925050497	ribD	bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase
ECs0468	3805.059811	0.862155252	0.25553952	3.373862693	0.000741213	0.001852691	ribH	"6,7-dimethyl-8-ribityllumazine synthase"
ECs0690	5958.304435	-4.245682679	0.370553048	-11.45769197	2.15E-30	4.19E-29	rihA	ribonucleoside hydrolase 1
ECs3054	36.70240206	-1.031190025	0.812060078	-1.269844502	0.204140025	0.295951058	rihB	ribonucleoside hydrolase 2
ECs5331	589.0276545	2.727643174	0.413044032	6.603758831	4.01E-11	2.23E-10	rimI	ribosomal-protein-alanine N-acetyltransferase
